customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,AvgMonthlyCharges,ServiceCount,HasFamily,IsPaperlessBilling,IsAutomaticPayment,ContractDuration,ChargePerTenure,tenure_group,charge_ratio
5473-KHBPS,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,0,4976.400000000001,95.6951923076923,6,1,1,1,12,95.6951923076923,50-75%,0.9999497628807972
0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,0,7336.0,104.41357142857143,7,1,1,0,12,104.41357142857143,75-100%,0.9963127044711014
5397-TUPSH,Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,4611.75,70.08,2,1,1,1,12,70.08,75-100%,0.987737843551797
8950-MTZNV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,0,44.95,44.95,2,0,1,0,1,44.95,0-25%,1.0
0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,0,6835.5,99.75,6,1,1,0,12,99.75,75-100%,1.021505376344086
6773-LQTVT,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,0,1033.85,35.35,3,1,1,0,1,35.35,25-50%,0.991584852734923
7274-RTAPZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,1,90.55,90.55,4,0,1,0,1,90.55,0-25%,1.0
0436-TWFFZ,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,0,5711.75,85.2865671641791,8,0,1,0,24,85.2865671641791,75-100%,1.0004289403422768
8566-YPRGL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,0,19.5,19.5,1,0,1,0,1,19.5,0-25%,1.0
0311-UNPFF,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,1,2308.7999999999997,87.475,4,0,1,1,1,87.475,25-50%,0.9850788288288289
6609-MXJHJ,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55,0,753.0,26.31833333333333,2,1,1,0,24,26.31833333333333,50-75%,1.048539176626826
2669-OIDSD,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,0,4802.4,100.70833333333333,6,1,1,1,1,100.70833333333333,50-75%,1.0065800433116776
8400-WZICQ,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,0,3063.5,56.941818181818185,4,1,0,0,1,56.941818181818185,50-75%,1.022294760894402
3834-XUIFC,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,1,596.4,86.07857142857142,4,0,1,0,1,86.07857142857142,0-25%,1.0103118712273642
9576-SYUHJ,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,0,3372.55,91.0608108108108,5,0,1,0,1,91.0608108108108,50-75%,0.9990215119123511
0410-IPFTY,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,0,2599.35,86.26290322580645,4,1,1,1,1,86.26290322580645,50-75%,1.0287764248754496
2831-EBWRN,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,0,183.6,49.9375,2,0,1,0,1,49.9375,0-25%,1.087962962962963
9430-NKQLY,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,0,1807.2,24.87222222222222,2,1,1,1,24,24.87222222222222,75-100%,0.9909251881363434
8414-MYSHR,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,1,457.0,89.95,4,0,1,0,1,89.95,0-25%,0.9841356673960613
0247-SLUJI,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,0,19.7,19.7,1,1,0,0,1,19.7,0-25%,1.0
9402-ORRAH,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,0,1372.5,93.35333333333332,4,0,1,0,1,93.35333333333332,25-50%,1.020255009107468
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,0,410.4,51.45,3,1,1,1,1,51.45,0-25%,1.0029239766081872
1293-HHSHJ,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.1,741.0,0,738.5,21.17142857142857,1,0,0,0,12,21.17142857142857,50-75%,1.0033852403520649
4840-ORQXB,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,0,5866.0,104.30982142857144,7,0,0,0,1,104.30982142857144,75-100%,0.9957978179338561
7599-FKVXZ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,1,4458.3,107.4452380952381,7,1,1,1,1,107.4452380952381,50-75%,1.0122019603884889
3982-DQLUS,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,0,5573.75,87.51461538461538,5,1,1,0,1,87.51461538461538,75-100%,1.020578605068401
8610-ZIKJJ,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9,0,40.6,15.95,1,1,0,0,12,15.95,0-25%,0.7857142857142857
3756-VNWDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,0,6548.75,102.68692307692307,6,1,1,0,12,102.68692307692307,75-100%,1.0192250429471272
7801-KICAO,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75,0,1334.7,74.76388888888889,3,0,1,0,1,74.76388888888889,25-50%,1.008279014010639
7673-LPRNY,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05,0,1806.6499999999999,80.13260869565217,7,0,1,0,12,80.13260869565217,25-50%,1.0201477873412117
8229-TNIQA,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,1,181.2,49.2375,2,0,1,0,1,49.2375,0-25%,1.0869205298013245
6060-QBMGV,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,0,1389.5,20.482857142857142,1,1,0,1,24,20.482857142857142,75-100%,1.0318819719323498
7339-POGZN,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,0,202.8,53.6375,3,0,0,0,1,53.6375,0-25%,1.0579388560157792
2828-SLQPF,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,0,855.0,45.57105263157895,2,0,1,1,1,45.57105263157895,25-50%,1.0126900584795322
4465-VDKIQ,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,0,1400.3999999999999,75.47777777777777,4,0,0,0,1,75.47777777777777,25-50%,0.9701513853184804
2921-XWDJH,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,0,3171.1,82.81973684210527,4,1,1,0,1,82.81973684210527,50-75%,0.9924474157232507
6221-AVQYL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,1,146.5,65.525,3,0,1,1,1,65.525,0-25%,0.8945392491467578
2558-BUOZZ,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,0,4455.599999999999,96.50744680851065,6,0,0,1,12,96.50744680851065,50-75%,1.0180110422838677
9257-AZMTZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75,0,1045.2,20.745192307692307,1,1,0,1,24,20.745192307692307,50-75%,1.0320991197856868
0003-MKNFE,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,0,539.1,60.266666666666666,4,0,0,0,1,60.266666666666666,0-25%,1.0061213132999443
0975-UYDTX,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,0,2342.6,88.94423076923077,9,1,1,1,12,88.94423076923077,25-50%,0.9871723725774781
7743-EXURX,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,1,408.4,51.88125,3,1,1,0,1,51.88125,0-25%,1.0162830558276201
4682-BLBUC,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,0,3121.8,73.87386363636364,6,1,1,0,12,73.87386363636364,50-75%,1.0412101992440257
0975-VOOVL,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,0,87.6,32.833333333333336,2,0,0,0,1,32.833333333333336,0-25%,1.1244292237442923
5968-VXZLG,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,0,93.2,43.95,2,0,1,1,1,43.95,0-25%,0.9431330472103004
5569-KGJHX,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,1,768.15,83.85,4,1,1,1,1,83.85,0-25%,0.9824253075571178
4988-IQIGL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,1,75.35,75.35,3,0,1,0,1,75.35,0-25%,1.0
5201-FRKKS,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,0,1857.5,78.09,3,0,0,1,1,78.09,25-50%,1.0510094212651413
9799-CAYJJ,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,0,138.6,76.9,2,1,1,0,1,76.9,0-25%,1.1096681096681098
7730-IUTDZ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,1,3233.6,74.38604651162791,3,0,1,0,1,74.38604651162791,50-75%,0.9891761504205838
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,1,20.9,20.9,1,0,0,0,1,20.9,0-25%,1.0
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,0,5469.4,96.72672413793103,6,1,1,0,12,96.72672413793103,75-100%,1.0257340841774234
8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,0,4510.55,76.60169491525424,7,1,1,0,24,76.60169491525424,75-100%,1.0019842369555818
6738-ISCBM,Male,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,0,2376.0,55.46022727272727,5,0,1,0,12,55.46022727272727,50-75%,1.027041245791246
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,0,6880.5,103.94848484848485,7,0,1,0,12,103.94848484848485,75-100%,0.99710776833079
3678-MNGZX,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,0,1356.6,20.26029411764706,1,1,0,1,24,20.26029411764706,75-100%,1.0155535898569956
1335-NTIUC,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,0,224.54999999999998,21.13888888888889,1,0,1,0,1,21.13888888888889,0-25%,0.8472500556668894
2916-BQZLN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,0,1610.25,86.94473684210527,5,0,1,0,1,86.94473684210527,25-50%,1.0258965999068468
4558-CGYCZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,0,79.0,19.575,1,0,0,0,1,19.575,0-25%,0.9911392405063291
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,0,7955.5,113.41785714285714,9,0,1,1,24,113.41785714285714,75-100%,0.9979573879705864
8710-YGLWG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,0,44.9,44.9,2,0,1,0,1,44.9,0-25%,1.0
3199-XGZCY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,0,602.0,72.0875,3,0,1,0,1,72.0875,0-25%,0.9579734219269104
3785-KTYSH,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,0,1303.8000000000002,24.132075471698112,2,0,0,0,24,24.132075471698112,50-75%,0.9809786777113053
6814-ZPWFQ,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,0,1275.0,24.719607843137254,2,0,0,1,12,24.719607843137254,50-75%,0.9887843137254902
4063-EIKNQ,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,0,230.45,24.30454545454546,1,1,0,1,1,24.30454545454546,25-50%,1.1601215014102844
6993-YCOBK,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,0,6636.0,109.78083333333333,8,1,1,0,24,109.78083333333333,75-100%,0.9925934297769742
5206-HPJKM,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,0,943.5,54.949999999999996,4,0,1,1,1,54.949999999999996,25-50%,0.9900900900900901
7587-RZNME,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,1,129.89999999999998,41.21666666666667,2,0,1,0,1,41.21666666666667,0-25%,0.9518860662047731
0748-RDGGM,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,1,7665.0,107.63785714285714,8,1,1,1,12,107.63785714285714,75-100%,0.9829941291585127
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,0,19.45,19.45,1,0,0,0,1,19.45,0-25%,1.0
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,0,3648.5499999999997,84.78139534883721,4,0,1,0,1,84.78139534883721,50-75%,0.9991914596209454
6036-TTFYU,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,0,313.6,19.653125,1,1,0,0,1,19.653125,25-50%,1.0027104591836733
2550-AEVRU,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,0,3046.65,53.56140350877193,4,1,0,0,12,53.56140350877193,75-100%,1.0020842564784271
0969-RGKCU,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,0,732.6,18.298648648648648,1,1,0,1,12,18.298648648648648,50-75%,0.9241741741741741
0378-CJKPV,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,0,8071.2,110.63819444444444,9,1,0,1,24,110.63819444444444,75-100%,0.9869598077113688
4706-AXVKM,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,1,932.8,82.44090909090909,4,0,1,1,1,82.44090909090909,25-50%,0.9721805317324186
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,1,4752.5,97.774,6,1,1,0,1,97.774,50-75%,1.0286586007364544
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,1,251.75,47.45,3,0,0,0,1,47.45,0-25%,0.94240317775571
3746-EUBYR,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,1,74.6,74.6,3,1,1,1,1,74.6,0-25%,1.0
2332-EFBJY,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,1,315.2,21.4,1,0,1,0,1,21.4,25-50%,1.0862944162436547
2880-FPNAE,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,0,148.4,70.05,3,1,1,0,1,70.05,0-25%,0.9440700808625336
1703-MGIAB,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108.0,0,1173.0,65.17647058823529,6,0,1,0,1,65.17647058823529,25-50%,0.9445865302642796
4311-QTTAI,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,0,309.6,18.471875,1,0,0,1,12,18.471875,25-50%,0.9546188630490956
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,1,891.75,59.51,4,0,1,0,1,59.51,25-50%,1.001009251471825
4318-RAJVY,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,0,198.0,19.825,1,0,1,0,12,19.825,25-50%,1.0012626262626263
2165-VOEGB,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,1,4839.2,104.8445652173913,7,1,1,1,12,104.8445652173913,50-75%,0.9966213423706399
3612-YUNGG,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,0,6988.8,105.33046875,8,1,1,1,24,105.33046875,75-100%,0.9645647321428571
2254-DLXRI,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,0,79.15,79.15,4,0,1,0,1,79.15,0-25%,1.0
5062-CJJKH,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,0,1341.25,54.218,4,1,0,0,12,54.218,25-50%,1.010587138863001
9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,0,7114.2,101.53521126760563,7,1,0,1,24,101.53521126760563,75-100%,1.0133254617525513
2219-MVUSO,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,1,361.2,54.8,2,0,1,0,1,54.8,0-25%,1.2137320044296789
1053-MXTTK,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,0,7822.8,107.31041666666667,8,1,1,1,24,107.31041666666667,75-100%,0.9876706550084369
1530-ZTDOZ,Female,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,0,1991.85,42.26020408163265,3,1,0,1,1,42.26020408163265,50-75%,1.0396114165223285
1301-LOPVR,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,0,1605.15,56.44655172413793,6,1,1,1,12,56.44655172413793,25-50%,1.0198112325950845
0853-TWRVK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,0,7603.2,105.29861111111111,8,1,0,1,24,105.29861111111111,75-100%,0.9971459385521886
8914-RBTSB,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,1,2907.7999999999997,97.40322580645162,6,1,0,0,1,97.40322580645162,50-75%,1.0384139211775225
6212-ATMLK,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,0,4785.0,94.595,5,0,1,0,1,94.595,50-75%,0.988453500522466
8200-LGKSR,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,0,5907.2,86.2830985915493,8,1,0,0,24,86.2830985915493,75-100%,1.0370564734561214
1568-BEKZM,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,0,6303.5,90.47714285714285,9,1,0,1,24,90.47714285714285,75-100%,1.0047433965257395
0670-ANMUU,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,0,6933.150000000001,94.19507042253521,6,0,0,1,12,94.19507042253521,75-100%,0.9646192567591931
6897-RWMUB,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,0,4151.05,68.16803278688525,6,1,1,1,24,68.16803278688525,75-100%,1.0017345009094085
0963-ZBDRN,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,1,3078.4,99.48125,5,0,1,0,1,99.48125,50-75%,1.0341086278586278
7594-RQHXR,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,1,79.6,79.6,3,1,1,0,1,79.6,0-25%,1.0
6999-CHVCF,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,0,6942.799999999999,105.1375,7,0,1,1,24,105.1375,75-100%,1.0297502448579825
6134-KWTBV,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,0,1450.8,23.058870967741935,2,0,0,1,24,23.058870967741935,75-100%,0.9854218362282879
1077-HUUJM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,0,497.34999999999997,67.52142857142857,2,1,1,0,1,67.52142857142857,0-25%,0.9503367849602895
6331-EWIEB,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,1,1705.0,86.725,4,0,1,0,1,86.725,25-50%,1.0173020527859238
0895-LNKRC,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,113.5,0,116.69999999999999,18.916666666666668,1,1,0,0,12,18.916666666666668,0-25%,0.972579263067695
